,business_id,name,stars,review_count,attributes,categories,hours,LocationKey,X1
5555,Oje0eeorhyDyhFRNTl4dOA,Concepts Salon & Spa-Toronto,3.0,37,"{'GoodForKids': 'False', 'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '3', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False'}","Skin Care, Hair Salons, Beauty & Spas","{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '8:30-18:0', 'Sunday': '11:0-17:0'}",5556,5555.0
5561,SaMe6Y-LZQvwHeYbb33ZBg,The Andrea Olivera Centre for Ayurveda Rituals,4.0,4,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '3'}","Day Spas, Massage, Skin Care, Beauty & Spas","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}",5562,5561.0
5567,3pS1r-BTUcDWJXh6-GwRLw,Salon Scavo,2.5,20,"{'RestaurantsPriceRange2': '3', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'GoodForKids': 'False'}","Specialty Schools, Cosmetology Schools, Education, Hair Salons, Beauty & Spas","{'Monday': '9:0-18:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-18:0'}",5568,5567.0
5573,jxLvXLZQCB-XIEmNO926wA,King Liberty Health Centre,3.5,5,"{'RestaurantsPriceRange2': '3', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'True', 'BikeParking': 'True', 'WiFi': ""u'free'""}","Acupuncture, Health & Medical, Naturopathic/Holistic, Doctors, Beauty & Spas, Massage, Chiropractors","{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '9:30-15:0'}",5574,5573.0
5577,_1eT4mAskvdk8vJSl61TEQ,Beauty Queen Hair & Esthetics,2.0,4,"{'RestaurantsPriceRange2': '3', 'GoodForKids': 'False', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True'}","Beauty & Spas, Hair Salons",,5578,5577.0
5585,S689qEirybYOdlC9fgwYVQ,The Detox Market,5.0,4,"{'ByAppointmentOnly': 'False', 'DogsAllowed': 'True', 'RestaurantsPriceRange2': '2'}","Cosmetics & Beauty Supply, Shopping, Beauty & Spas","{'Monday': '0:0-0:0', 'Tuesday': '10:0-16:0', 'Wednesday': '10:0-18:0', 'Thursday': '12:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-17:0', 'Sunday': '12:0-17:0'}",5586,5585.0
5590,-Vjk9XmjneStqi_0KSkslQ,Ernie's Barber Shop,4.0,14,"{'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'GoodForKids': 'True', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Barbers, Beauty & Spas, Hair Salons","{'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '8:0-16:0'}",5591,5590.0
5595,MHdwL7WVKlaTiQ-6f-BX7w,Le Labo,3.0,5,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'BikeParking': 'False'}","Beauty & Spas, Cosmetics & Beauty Supply, Shopping","{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-19:0', 'Sunday': '11:0-19:0'}",5596,5595.0
5639,-F1fxnosjAra_X6ZgM5Y8Q,Perfect Nail Bar,4.5,3,"{'WheelchairAccessible': 'True', 'WiFi': ""u'free'"", 'ByAppointmentOnly': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}""}","Hair Removal, Nail Salons, Beauty & Spas, Eyelash Service, Waxing","{'Monday': '0:0-0:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0', 'Sunday': '11:0-17:0'}",5640,5639.0
5641,cp_hGwmhtVs9HmG1ksTqRA,Miami Fades,2.0,7,"{'RestaurantsPriceRange2': '4', 'ByAppointmentOnly': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Hair Salons, Beauty & Spas, Barbers","{'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '12:0-18:0'}",5642,5641.0
5645,VqT7n1ceGWJbNGrHNfO_yw,Mink Beauty Bar,1.5,3,"{'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'True'}","Beauty & Spas, Nail Salons, Hair Salons",,5646,5645.0
5647,_p9fV7RVytYuErEaGFbQNA,123 Nails And Spa,2.0,5,"{'RestaurantsPriceRange2': '1', 'ByAppointmentOnly': 'False'}","Shopping, Cosmetics & Beauty Supply, Beauty & Spas, Nail Salons, Day Spas","{'Monday': '10:0-19:30', 'Tuesday': '10:0-19:30', 'Wednesday': '10:0-19:30', 'Thursday': '10:0-19:30', 'Friday': '10:0-19:30', 'Saturday': '9:30-18:0', 'Sunday': '9:30-18:0'}",5648,5647.0
5648,QltEg_wY0FlYSyK8j8PHjA,Needed Massage,4.5,3,"{'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'BikeParking': 'True'}","Massage, Beauty & Spas","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-18:0', 'Sunday': '11:0-18:0'}",5649,5648.0
5653,6UjGdMnKxKjtmw54eUFIXw,She Flirts,4.5,4,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'ByAppointmentOnly': 'True'}","Beauty & Spas, Eyelash Service","{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-19:0'}",5654,5653.0
5660,XYeDsiDb4ZpflXTngrWnww,186 Davenport Salon,3.0,10,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '3', 'GoodForKids': 'False'}","Beauty & Spas, Hair Salons","{'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0'}",5661,5660.0
5664,hr_yV0GW1O9nFE0Q54XEgg,La Mademoiselle Spa & Nails,4.5,6,"{'BikeParking': 'False', 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False'}","Day Spas, Beauty & Spas, Nail Salons","{'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-18:0'}",5665,5664.0
5675,rJl3C3D5wE9lxHFMUC9L8Q,P&H Salon and Spa,3.5,41,"{'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True'}","Hair Salons, Beauty & Spas, Cosmetics & Beauty Supply, Hair Removal, Laser Hair Removal, Day Spas, Shopping","{'Monday': '7:0-20:0', 'Tuesday': '7:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-20:0', 'Saturday': '9:0-13:0'}",5676,5675.0
5681,mvOaQrJCFXsQWaCAcH6aZA,FY Ink Tattoos and Piercings,3.5,15,"{'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '3', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True'}","Beauty & Spas, Piercing, Tattoo","{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}",5682,5681.0
5703,_BiBvRMnjjb2HAixB5MX7A,Little Miss Lash,5.0,3,"{'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'True', 'BikeParking': 'True', 'WheelchairAccessible': 'False', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Cosmetics & Beauty Supply, Shopping, Beauty & Spas, Eyelash Service","{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '11:0-17:0'}",5704,5703.0
5712,ZCFYyHjfp8Xs4uXxkwfdLw,Tuina Center,2.5,15,"{'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Massage, Health & Medical, Beauty & Spas","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '10:0-20:0'}",5713,5712.0
5716,p67HFxsFWnTO9uUs3BuPGg,Royal Blush Salon & Spa,4.0,17,"{'GoodForKids': 'True', 'ByAppointmentOnly': 'True', 'WheelchairAccessible': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'True'}","Skin Care, Waxing, Day Spas, Beauty & Spas, Hair Removal, Laser Hair Removal, Hair Salons","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-19:0', 'Sunday': '11:0-18:0'}",5717,5716.0
5735,6Nk-xMSLctcRHdZ3EBPL8A,Tantasia Tanning & Esthetic Studio,4.5,3,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False', 'BikeParking': 'True'}","Waxing, Eyelash Service, Tanning, Hair Removal, Beauty & Spas","{'Monday': '10:0-21:30', 'Tuesday': '10:0-21:30', 'Wednesday': '10:0-21:30', 'Thursday': '10:0-21:30', 'Friday': '10:0-21:30', 'Saturday': '10:0-18:0', 'Sunday': '11:0-17:0'}",5736,5735.0
5762,yCpQ5x7uEa9uSWKVgIX8WQ,Trade Secrets - Yonge & St. Clair,2.5,12,"{'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2'}","Hair Salons, Cosmetics & Beauty Supply, Nail Salons, Beauty & Spas, Shopping","{'Monday': '9:0-20:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-18:0', 'Sunday': '11:0-17:0'}",5763,5762.0
5767,Niu5gimHILyLRRzYGo4Uhw,Neo Hair Design,4.5,3,,"Beauty & Spas, Hair Salons","{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '9:0-18:0', 'Sunday': '10:0-16:0'}",5768,5767.0
5772,6DoaCYNBhdm_yIb0ekCSXQ,Alumnae Theatre,4.0,4,{'GoodForKids': 'False'},"Performing Arts, Cinema, Arts & Entertainment",,5773,5772.0
5777,8jPNYvloDMDhOgGAkAWLyw,Trade Secrets,3.0,4,"{'GoodForKids': 'False', 'RestaurantsPriceRange2': '3', 'ByAppointmentOnly': 'False'}","Beauty & Spas, Hair Salons",,5778,5777.0
5797,DEW6eAUG4MGq0Q4NbZ88-g,"Mariane Talbot, RMT",5.0,7,"{'ByAppointmentOnly': 'True', 'AcceptsInsurance': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2'}","Reiki, Beauty & Spas, Reflexology, Health & Medical, Massage","{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Friday': '10:0-19:0'}",5798,5797.0
5800,wEkoHhJAfKeGXUehPg_L-g,Harlots Hair Salon,4.5,11,"{'ByAppointmentOnly': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '3', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Beauty & Spas, Hair Salons","{'Monday': '10:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-17:0'}",5801,5800.0
5804,y7UUiljzZTO92IUkha39zA,City Dance Corps,3.0,33,"{'RestaurantsPriceRange2': '2', 'GoodForKids': 'False', 'WheelchairAccessible': 'False', 'ByAppointmentOnly': 'True'}","Fitness & Instruction, Performing Arts, Active Life, Arts & Entertainment, Dance Studios, Shopping, Sporting Goods","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '9:0-18:0', 'Sunday': '10:0-18:0'}",5805,5804.0
5816,-V0pOIbGahSsp76k5wON2w,Belle Boutique Facial Rejuvenation By Tammy,5.0,3,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Skin Care, Beauty & Spas",,5817,5816.0
5817,jZm3JvJGIiAPsFqmMu0WVw,DKVS Hair,5.0,4,"{'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True'}","Hair Salons, Beauty & Spas",,5818,5817.0
5834,fl0-j8veRhrCiflG0mnnnw,N K D,5.0,3,"{'BusinessParking': 'None', 'ByAppointmentOnly': 'False', 'BikeParking': 'True', 'WheelchairAccessible': 'False', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2'}","Hair Removal, Waxing, Threading Services, Beauty & Spas","{'Monday': '0:0-0:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-18:0', 'Sunday': '11:0-17:0'}",5835,5834.0
5844,41KSyl1oENxovCglqIYEog,EMBU Hair,3.5,9,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '3', 'GoodForKids': 'True', 'ByAppointmentOnly': 'False', 'BikeParking': 'True', 'WheelchairAccessible': 'True'}","Hair Extensions, Blow Dry/Out Services, Hair Salons, Makeup Artists, Beauty & Spas","{'Monday': '0:0-0:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:0-17:0', 'Sunday': '10:0-15:0'}",5845,5844.0
5851,V0uhdzIzLXzEaNl4Up8MJA,Sunshine Spa & Nails,1.5,46,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True'}","Piercing, Beauty & Spas, Eyelash Service, Nail Salons","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '9:30-20:0', 'Sunday': '11:0-18:0'}",5852,5851.0
5867,kwnwIBpzsSzAX3UxGHLjAQ,Divine Skin Therapy,1.0,7,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '3', 'ByAppointmentOnly': 'True'}","Laser Hair Removal, Hair Removal, Beauty & Spas, Medical Spas, Health & Medical, Day Spas",,5868,5867.0
5869,zBqO8fScKZ6FPelx5ZALpg,Majestic Angel Premier Spa,4.5,5,"{'RestaurantsPriceRange2': '3', 'ByAppointmentOnly': 'True', 'WheelchairAccessible': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'AcceptsInsurance': 'True'}","Beauty & Spas, Day Spas, Hair Removal, Massage, Waxing","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '9:0-19:0', 'Sunday': '11:0-19:0'}",5870,5869.0
5871,cguQKTrnepLk-F8HLtIVug,Fuzz Wax Bar,4.5,42,"{'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Eyebrow Services, Beauty & Spas, Hair Removal, Waxing, Threading Services","{'Monday': '8:0-21:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-21:0', 'Saturday': '8:0-21:0', 'Sunday': '8:0-21:0'}",5872,5871.0
5885,Uw_1vLvQQ9yxEAh159-XSw,Pretty Little Secrets Lash & Brow Bar,4.0,9,"{'HairSpecializesIn': ""{'perms': False, 'coloring': False, 'extensions': False, 'curly': False, 'kids': False}"", 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'ByAppointmentOnly': 'False', 'BikeParking': 'True'}","Hair Removal, Beauty & Spas, Eyelash Service, Eyebrow Services, Waxing, Makeup Artists, Threading Services, Hair Salons, Hair Extensions","{'Monday': '0:0-0:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-16:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-16:0'}",5886,5885.0
5888,78qDAXntkxbmbiMdfbUJiw,Mitra Hot Yoga,3.5,24,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'GoodForKids': 'False', 'ByAppointmentOnly': 'False', 'BikeParking': 'True'}","Beauty & Spas, Day Spas, Fitness & Instruction, Skin Care, Active Life, Yoga, Massage","{'Monday': '16:0-21:30', 'Tuesday': '16:0-23:0', 'Wednesday': '16:0-21:30', 'Thursday': '16:0-23:0', 'Friday': '16:0-21:30', 'Saturday': '9:30-14:0', 'Sunday': '9:30-14:0'}",5889,5888.0
5895,Mj1KkTIYIw1P8e0hLLq_tQ,Acupuncture Shiatsu Clinic,3.0,3,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '1'}","Beauty & Spas, Health & Medical, Massage, Acupuncture","{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0'}",5896,5895.0
5909,pmLWDJqRjZxSBzhqIm9EiA,Organic Nail Bar,2.0,7,"{'ByAppointmentOnly': 'False', 'WiFi': ""u'free'"", 'WheelchairAccessible': 'False'}","Beauty & Spas, Hair Removal, Nail Technicians, Nail Salons, Waxing","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-19:0', 'Sunday': '11:0-18:0'}",5910,5909.0
5924,4SBY4CHiMD8YOCEU9_fdnw,Fedora Salon and Spa,4.0,3,"{'RestaurantsPriceRange2': '4', 'GoodForKids': 'False'}","Hair Salons, Beauty & Spas, Day Spas","{'Monday': '8:0-19:0', 'Tuesday': '8:0-19:0', 'Wednesday': '8:0-19:0', 'Thursday': '8:0-19:0', 'Friday': '8:0-19:0', 'Saturday': '10:0-18:0'}",5925,5924.0
5931,2uTAm8pTb-P57ykFkj6mxw,Caryl Baker Visage,3.5,6,"{'RestaurantsPriceRange2': '3', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True'}","Cosmetics & Beauty Supply, Beauty & Spas, Drugstores, Skin Care, Eyelash Service, Shopping","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '9:30-21:0', 'Sunday': '11:0-19:0'}",5932,5931.0
5932,gJybyMx4gbrPgnf8m72CEA,Headstrong Hair Salon,2.5,3,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '3'}","Hair Salons, Beauty & Spas",,5933,5932.0
5960,BBE-W0hlj-SHsWF3FF4dJA,Nail Centre,3.5,4,,"Beauty & Spas, Nail Salons",,5961,5960.0
5963,TVDsSTurM58zneq_q_ZNOA,Monica's Nails & Spa,3.5,9,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False', 'BikeParking': 'True'}","Beauty & Spas, Nail Salons, Day Spas","{'Monday': '9:30-20:0', 'Tuesday': '9:30-20:0', 'Wednesday': '9:30-20:0', 'Thursday': '9:30-20:0', 'Friday': '9:30-20:0', 'Saturday': '9:30-18:30', 'Sunday': '12:0-17:0'}",5964,5963.0
5974,culyFHEGIh4xa8QmVE2uoA,Foot Happy Spa,3.0,4,"{'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Beauty & Spas, Massage",,5975,5974.0
5975,PTDerQ7zQacg__bHtjXKug,Betsy Beauty Salon,5.0,3,"{'WiFi': ""u'free'"", 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'AcceptsInsurance': 'False'}","Waxing, Nail Salons, Hair Removal, Beauty & Spas, Permanent Makeup, Massage","{'Monday': '0:0-0:0', 'Tuesday': '11:0-18:0', 'Wednesday': '10:30-20:0', 'Thursday': '10:30-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-19:0', 'Sunday': '11:0-18:0'}",5976,5975.0
5977,nK4ebFwSWkWs6A1TdOs8CQ,Wynn Fitness Clubs - North York,2.5,19,"{'GoodForKids': 'False', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Physical Therapy, Fitness & Instruction, Health & Medical, Trainers, Active Life, Gyms, Eyelash Service, Beauty & Spas","{'Monday': '5:0-0:0', 'Tuesday': '5:0-0:0', 'Wednesday': '5:0-0:0', 'Thursday': '5:0-0:0', 'Friday': '5:0-0:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-20:0'}",5978,5977.0
5995,FXIygv0F-w6nFICgd_9wCg,Canadian Beauty Spa,2.5,10,"{'BikeParking': 'True', 'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WheelchairAccessible': 'False'}","Beauty & Spas, Day Spas","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0'}",5996,5995.0
5999,QAGCOIPgGEdBGMHr1hGxGA,Momo Hair Salon,4.0,56,"{'HairSpecializesIn': ""{'perms': True, 'coloring': True, 'extensions': True, 'curly': True, 'kids': True}"", 'GoodForKids': 'True', 'BikeParking': 'False', 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'free'""}","Hair Salons, Beauty & Spas","{'Monday': '0:0-0:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '9:0-19:0', 'Sunday': '10:0-18:0'}",6000,5999.0
